Views,Likes,Engagement_Rate,Comments,Average_Video_Views,Hashtag_Count,Channel_Country,Video_Age,Weekly_Videos,Total_Videos_Posted,Title_Length,Month,Channel_Subscribers,Publish_Hour_Time,Title_Sentiment,Duration
46539707,700603,1.51507185036639,4507,11926502.7561643,5,87,59,2.54228855721393,365,71,11,6630000,23,-0.6,33
33159,509,1.5893121022949999,18,35948.366837938,0,87,573,280.6619792582176,228098,71,6,42300000,7,-0.1,572
56495,3131,5.97043986193468,242,496136.075892857,6,87,204,7.159817351598173,224,98,6,214000,22,0.0,25
17710902,0,0.0,0,116053.25875,3,87,25,17.48178980228928,2400,52,12,538000,19,0.0,11
65806,812,1.3175090417287099,55,416441.175147703,2,87,283,5.303826714801444,5247,67,4,3040000,10,0.65,159
20804218,356778,1.73825807824163,4853,5357291.009375,0,2,1261,0.5346062052505967,320,36,8,10100000,10,0.1,2186
56541,300,0.530588422560619,0,42052.7411347517,0,2,624,0.8353787558188743,282,39,5,67200,22,0.1,334
975702,5667,0.580812584170166,0,20019.5369978858,0,85,2680,0.8161202859255607,473,21,9,50300,4,-0.1,328
10880569,401744,3.70665357666497,1561,3465665.33516483,3,86,114,2.099538562953197,910,63,9,4300000,4,0.0,10
47701,2675,5.976813903272459,176,109753.509147897,0,87,6,13.681863513320986,13719,59,1,5540000,5,0.0,121
33804857,419550,1.25503267178441,4712,2214807.02020202,0,87,2923,2.125766871165644,1287,12,1,240000,9,0.0,247
1277748,121403,9.57551880339472,948,17384.9574468085,0,11,684,1.078183520599251,329,27,3,85500,6,1.0,41
369472,11333,3.10848995323055,152,90430.4197530864,0,86,340,1.3458799593082402,567,29,2,322000,12,0.0,36
752283,43559,6.4659177463800095,5083,641283.277777777,0,32,15,9.692307692307692,36,60,1,667000,20,0.0852272727272727,548
232994,5313,2.74856863266865,1091,9614.69678368182,0,3,6,17.51568,15639,56,1,162000,9,0.0,175
29773275,611532,2.1105807137441204,16857,1488926.06686626,1,86,1775,1.0474910394265233,1002,84,3,7180000,7,0.0,602
608720,9675,1.6833683795505299,572,871647.971830985,0,77,21,0.9454660748256183,213,29,12,527000,9,0.0,182
3178649,16368,0.528369127890496,427,303246.863636363,0,86,499,1.8964455639518611,968,50,9,1220000,3,0.224999999999999,5440
60805147,3060604,5.04521434673942,7146,5679285.9653558,4,32,629,5.104813929668829,2136,71,5,26800000,23,0.0,25
1115176,19459,2.11500247494565,4127,218570.715686274,0,87,95,1.0408163265306123,102,41,10,68800,4,0.25,205
10733065,646774,6.19525736590619,18167,1962428.77624309,3,87,94,8.390728476821192,362,63,10,1060000,3,-0.0625,16
62908,2543,4.56380746486933,328,487692.139072847,1,85,6,0.5247393678636438,453,79,1,1450000,9,0.366666666666666,1648
20512535,132730,0.68604879894172,7996,1845690.0,0,16,56,0.5803108808290156,16,35,11,85900,4,0.0,177
302406,15844,5.31504004550174,229,1100423.812749,0,44,86,1.725085910652921,502,58,10,641000,3,0.0,24
702030,12896,1.89009016708687,373,15190.5591647331,0,25,2083,2.2769811320754716,862,37,5,180000,12,0.0,446
5409560,562647,10.4563032852949,2993,1835544.52005532,0,32,25,2.8585145439141484,1446,34,12,16500000,11,0.0,36
19726098,433014,2.19513255992137,0,251511.489184692,3,86,112,1.1837366347777152,601,92,9,360000,6,-0.3125,35
24620074,453846,1.8849618404883701,10233,1161371.56,0,11,1077,3.200795228628231,1150,73,2,10100000,9,0.0,1338
42828,2893,6.86466797422247,47,4146075.75151515,7,86,6,2.342799188640974,165,96,1,1070000,22,0.0,50
128071,5005,4.07352171842181,212,580550.41540832,0,86,291,6.042830540037244,3245,37,4,12500000,6,-0.15,346
3621524,229354,6.366711914652499,1218,4068549.99502487,0,85,44,0.3550340651021953,201,28,12,4420000,8,0.0,18
2601732,57711,2.3159572161929,2544,1097984.5980293,0,86,131,3.9254746387078496,3958,81,9,11800000,7,0.0,982
29598,1380,4.81789310088519,46,12281.6285714285,1,86,492,0.7813607370659108,630,88,9,63700,6,0.0,47
81345649,1539486,1.89445412132614,1570,3479057.98167539,4,10,92,4.449251247920133,382,97,10,1970000,2,0.0,49
4264105,280634,6.59341174760002,516,42765.7908496732,3,87,747,1.1516129032258065,153,87,1,19500,4,0.0,15
14306426,0,0.0122252755510006,1749,407169.289473684,0,86,261,0.15779326709179892,152,28,5,315000,14,0.0,61
418888,21858,5.45038291858444,973,327511.66835443,0,85,33,0.7224980402403972,395,78,12,1440000,13,0.0,1945
206394,2640,1.2912197059991999,25,47850.8648021353,0,86,1197,10.846790145657256,8617,100,10,4770000,6,0.0,94
1246266,0,0.042045598612174204,524,6621.69711538461,3,87,88,0.5277274374773469,208,79,10,3350,20,-0.549999999999999,16
628753,36081,5.86589646490752,801,458252.870307167,1,86,244,2.3227633069082674,586,52,5,858000,1,0.0,57
35782,304,0.86076798390252,4,29415.1380480167,0,87,834,3.8178195274694,3832,39,10,920000,20,-0.1,144
2723825,55276,2.07917175295769,1357,1488926.06686626,0,86,166,1.0474910394265233,1002,91,8,7180000,7,0.0,712
4369073,20356,0.573256615304894,4690,7046.84850869994,0,86,545,86.61230832987981,59713,90,7,532000,4,0.1,204
10628263,552481,5.20060521648739,253,900940.760893854,3,32,774,3.406742794997281,895,62,12,748000,20,1.0,25
77702,949,1.54822269697047,254,80315.297067093,0,32,5,131.71473029045643,36278,81,1,6600000,8,0.0,381
8157223,33517,0.419162256566971,675,595135.451434562,0,86,1058,10.748975409836067,10491,38,2,24100000,3,0.35,2842
205575,11222,5.67432810409826,443,541300.447638603,0,32,603,3.551041666666667,487,27,5,1020000,2,0.0,32
151737,2969,2.21106256219643,386,423041.71566265,0,85,710,1.0050164331430549,830,42,2,3430000,6,0.0,627
815963,8997,1.2250555478618501,999,449358.940394836,0,86,234,10.975,10536,50,5,14200000,12,-1.0,1070
22372,1478,6.73162882174146,28,85249.5723431498,0,85,633,2.4147526501766787,781,39,4,229000,11,0.0,24
36829,2499,7.192701403785059,150,36156.7578347578,0,86,15,1.2285,351,50,1,85700,5,0.216666666666666,813
10310472,39766,0.38970087887343996,414,3119385.50746268,0,86,1197,0.5826086956521739,134,52,10,1260000,3,0.04,141
6651434,225135,4.076579576674741,46016,2995139.53571428,0,85,749,0.1047008547008547,28,34,1,2130000,6,1.0,3259
633598,22974,4.22539212560645,3798,1489055.68571428,0,32,38,1.6498316498316499,210,76,12,3930000,4,0.0,1014
6212382,176938,2.8542674935314603,380,36317.7543859649,2,32,575,1.8185961713764813,285,55,6,35700,22,0.0,15
8058179,114151,1.4718585923693102,4454,1290007.45306633,1,86,3483,1.6404164833553307,1598,40,7,16100000,14,0.0,729
350894,12868,3.86754974436724,703,1008348.93212669,0,86,6,0.9659694036840463,442,62,1,2630000,16,0.0,2308
105851,6274,6.43073754617339,533,209541.881413911,1,32,72,4.438900939985539,877,114,11,866000,4,0.1,1736
3329626,65823,1.98788092116051,366,633125.671673819,0,32,79,0.889798145117294,466,96,11,950000,6,0.0,20
2529567,99111,4.79591961786345,22205,4027634.61020408,0,87,1593,0.7425849751028362,490,38,9,10700000,8,0.0,795
1743180,38545,2.36148877339115,2620,501215.020062416,0,85,1696,4.395576707726764,2243,55,5,6380000,3,0.0,1811
46066235,424166,0.923324860388525,1175,2867795.38095238,7,57,182,0.14853486022229706,63,85,7,238000,21,0.0,16
104988,2661,2.63553929972949,106,23151.0,0,86,157,0.5833333333333333,32,38,8,16000,7,0.0,416
488571,0,0.02558481776446,125,18358.4590163934,8,32,865,0.14101717305151915,61,95,9,80200,4,0.0,16
2103777,101085,4.84538047521196,851,32989.0052631578,0,32,599,2.216666666666667,190,56,5,58300,20,0.0,30
17557326,405706,2.31075050950241,0,4528431.13929313,0,86,477,0.9492528897659994,481,36,9,12600000,2,0.0,1466
80569,1384,1.7512939219799102,27,722283.827884884,0,86,136,87.29268292682927,10737,65,9,10900000,2,0.0,22
452369,14186,3.16666261392801,139,26009.7727272727,0,87,1334,0.08644400785854617,44,42,5,5410,5,0.0,44
73179,6642,9.627078806761501,403,2177844.37174721,0,60,6,0.8466726618705036,269,23,1,2730000,4,0.0,492
164452,8429,5.27813586943302,251,468309.962473347,0,87,16,2.495060039519684,2345,39,1,4580000,9,-0.6,483
2637792,175959,6.74427703169923,1941,945701.453703703,1,11,120,0.884727911059099,216,38,9,1850000,6,0.0,56
1715199,86491,5.1128178129768,1204,17031.6528925619,0,32,343,1.2204610951008645,121,37,2,43300,18,0.0,506
5050148,275334,5.59656865501763,7301,2540785.28170377,0,85,1088,2.823506442795783,1033,52,1,2260000,13,0.3,42
289258,13140,4.77428454874195,670,351137.644880174,0,86,121,0.48403133473937937,459,50,9,790000,3,0.0,53
4270662,21807,0.514276241013688,156,449266.852900868,0,32,875,8.45173745173745,2189,96,8,2350000,17,0.25,221
12200309,129204,1.08071033282845,2646,1058094.78527607,0,2,722,0.25049396267837537,163,97,1,1580000,16,0.0,1961
81093,1995,2.74129702933668,228,29050.4662921348,0,75,1482,0.6606574761399787,178,32,12,39900,11,0.0,1442
128234,2968,2.44396961804201,166,553104.707224334,0,86,2753,0.608393919365499,263,63,7,1370000,23,0.0,546
175626,16810,9.59311263708107,38,38301.8269896193,0,87,281,6.7885906040268456,289,51,4,61200,20,0.0,27
430221,19648,5.15456009818209,2528,399164.330508474,0,86,25,0.5070595457335788,236,54,12,950000,9,-0.15,465
38673,2713,7.36172523465984,134,2406019.88179669,1,32,7,0.4433298397963767,423,94,1,12300000,19,0.1,181
14616,306,2.0935960591133,0,795.520408163265,0,87,40,1.1190864600326265,98,48,12,1510,8,0.0,3572
4012292,139251,3.50924110209326,1550,420373.417322834,0,41,899,0.5966442953020133,127,52,8,478000,6,0.0,313
279707,10003,3.89300232028515,886,90613.3722397476,1,51,36,0.8164091243561442,317,68,12,344000,5,0.0,1857
494913,27231,5.529052580958671,133,91343.8855218855,6,87,106,3.089153046062407,297,95,10,42500,10,0.0,27
8274709,19629,0.23938001928527,179,350093.27579365,0,86,600,1.8876404494382022,504,87,5,501000,6,-1.0,509
30708284,1241001,4.0654632476370205,7433,2886889.54545454,5,87,654,1.5594936708860758,176,80,4,813000,5,0.675,17
12112679,587044,4.89272439234953,5596,779865.75635767,0,85,535,1.665625609994144,1219,46,8,2800000,10,0.0,57
1544853,47788,3.09815885394921,74,2912336.48186946,0,87,26,2.259885535900104,1241,47,12,3570000,20,0.0,32
3074765,283743,9.24256000052036,444,3184035.55,2,32,15,0.8163265306122449,120,73,1,5310000,1,-0.5,60
7602789,436245,5.77261844304767,2635,6111454.82022471,2,86,596,0.9086047642197375,267,27,6,3340000,10,0.0,20
118833,5136,4.5568150261291,279,49773.7553191489,0,32,91,3.76,94,98,10,102000,8,0.0,5587
1336851,34557,2.60058899608108,209,365560.407763875,0,86,166,7.505675954592364,3117,60,8,2820000,15,0.0,650
741876,11456,1.56683866306498,168,47850.8648021353,0,86,1752,10.846790145657256,8617,100,4,4770000,6,0.0,520
14641741,23310,0.159202379006704,0,3617604.05774647,0,86,1968,3.0360415394013436,1420,92,8,5280000,17,0.0,111
93970,3445,3.77354474832393,101,1319.94955489614,0,87,388,3.1621983914209117,337,47,12,6700,7,1.0,272
807990,55056,6.8399361378234795,210,3407149.28240405,3,32,14,5.464669304691917,1381,41,1,6500000,5,0.0,59
43343,0,0.11305170385067899,49,42697.408045977,3,8,169,5.139240506329114,174,99,8,14400,11,0.0,59
321916,12774,4.74564793300115,2503,479522.94972067,0,85,48,1.0538267451640033,179,32,12,477000,7,0.0,1342
683446,20640,3.04296169704702,157,187038.082901554,0,86,1064,0.8640869843300287,386,64,2,470000,22,0.0,21
191644,4347,2.39663125378305,246,14600.1031067086,0,86,220,3.469538049542513,2221,30,6,97700,14,-0.140625,29
420697,20652,4.94845458845677,166,2725.89411764705,1,32,676,28.25352112676056,10030,42,3,198000,22,0.0,17
1883614,138237,7.3699813231373295,585,108978.899014778,3,86,477,4.90846286701209,406,80,9,336000,22,0.0,32
9946419,260337,2.6226423801370102,522,3020179.98447205,1,32,186,6.668639053254438,322,46,7,3030000,5,0.375,37
7888937,363862,4.7098614173240305,7696,988101.454545454,1,38,670,0.6227614095898325,154,44,3,1170000,3,0.0,37
132670,0,0.066329991708751,88,438196.706185567,0,86,52,1.5790697674418603,194,31,11,202000,7,0.0,15
1290598,31625,2.5096118233563,764,66574.0075187969,0,87,287,12.718579234972676,665,45,4,112000,17,0.0,10
2007262,125054,6.37883843763295,2986,2980770.0490566,3,32,265,2.0657015590200443,265,82,4,2450000,2,-0.5,53
24898,346,1.43385010844244,11,2316.0,0,54,610,0.09471846355303361,31,72,5,1050,21,-0.1,270
3262675,74966,2.38148145310213,2734,1831691.01671309,0,85,370,1.17981220657277,359,83,1,9060000,22,-0.175,7077
67423,895,1.36155317918217,23,1224.49289099526,1,32,541,0.4696343402225755,211,88,7,1160,8,0.0,30
1181313,37757,3.4103577967905205,2530,1097984.5980293,0,86,33,3.9254746387078496,3958,81,12,11800000,8,0.0,1413
2228843,4438,0.199116761476694,0,1064507.52380952,0,86,2146,0.4452617914322804,147,22,3,315000,4,0.6,234
943503,18518,2.07015769955156,1014,67026.9477124183,0,11,4556,0.2154929577464789,153,49,7,147000,14,0.0,991
20183360,0,0.00164987395557528,333,196321.07003891,3,87,124,4.193473193473194,257,36,9,95200,5,0.0,15
886068,26151,3.7431664386931898,7016,607322.044018058,0,86,18,19.920770877944328,5316,30,1,3280000,3,0.0,1138
136834,2774,2.07185348670652,61,572562.287565816,0,86,474,5.222239008913733,4938,82,10,25600000,8,0.0,234
36343,1712,5.07387942657458,132,3363.89552238806,0,32,101,0.17261685682738315,67,63,10,3330,4,0.0,2869
188085,14633,7.913443389956661,251,83168.3333333333,0,87,50,0.043933054393305436,24,26,11,131000,7,0.0,998
2273749,104122,4.61348196304869,777,390236.221311475,0,86,106,2.9601386481802425,244,21,10,202000,18,0.0,24
362070,17863,5.12525202308945,694,168098.2,3,86,884,0.09391771019677995,15,89,8,28800,18,0.25,52
90255,1464,1.69076505456761,62,104728.173913043,2,37,14,0.9470588235294117,46,99,1,27300,6,0.0,2038
69014,5097,8.72866374938418,927,75534.1339563862,0,86,23,1.2913793103448277,321,60,12,522000,10,0.0,1231
72522600,3373790,4.66144208839727,6809,22613711.3189189,1,32,268,1.6382036685641999,370,26,4,15300000,3,-0.6,57
930663,67532,7.260952675673139,43,615160.851405622,5,86,94,3.9036954087346025,498,72,10,363000,13,0.0,20
19583898,0,0.0332926570593862,6520,4486317.317757,9,86,620,0.17061503416856494,107,99,5,1070000,6,0.0,60
232268,8834,3.91616580846263,262,330949.573770491,0,86,106,0.25058685446009393,183,43,10,786000,5,0.0,1976
508866,16457,3.5911222207810995,1817,37737.1904761904,0,87,71,0.23969252271139066,147,73,11,50200,0,0.0,1453
44997327,272353,0.605264841620481,0,1560044.08333333,0,86,1721,0.36713286713286714,120,38,5,765000,3,0.433333333333333,369
631174,19242,3.0531992762693,29,9018.95634920635,0,32,144,5.173020527859237,252,100,8,14600,21,0.243181818181818,18
591852,27798,4.83921656089698,843,179681.744444444,0,86,336,0.3897309000927931,180,68,2,927000,12,0.0,1641
2442154,65976,2.7228422122437803,520,22885.1544715447,0,36,641,0.40960989533777353,246,61,4,18900,8,0.75,59
64949,589,0.9068653866880161,0,1290.13812154696,0,86,1439,0.3980521520578071,181,75,2,1060,4,0.0,121
753407,0,0.0253515032379577,191,21303.7777777777,2,87,126,0.4540540540540541,36,48,9,4180,23,0.7,6138
106864,4136,4.1931801167839495,345,12478.984496124,0,2,1376,0.5863636363636364,129,29,4,27600,6,0.0,380
7978360,220735,2.8832617229606,9302,346069.118188795,7,87,604,2.2934372642695497,1303,100,5,880000,10,0.170454545454545,21
3286547,65065,1.99565075442402,523,1097223.66666666,0,87,1324,0.008248232521602514,3,73,6,8470,2,0.0,27
154440,10695,7.69619269619269,1191,19863.6111111111,0,87,251,0.10096153846153846,18,33,5,17300,9,0.142857142857142,3063
65097,2201,3.4118315744197103,20,28414.125,0,2,579,0.10532915360501567,24,26,6,5810,19,0.0,23
1083963,57000,5.2864350535949995,303,157039.167235494,3,33,18,1.0254999999999999,586,61,1,91700,4,0.6,49
458592,19022,4.67060044658432,2397,4068549.99502487,0,85,206,0.3550340651021953,201,75,6,4420000,9,0.0,1417
17421,194,1.1250789277308901,2,20517.7213335432,0,86,5,384.50119260584376,184231,91,1,8460000,18,-0.25,153
251287,4183,1.80431140488763,351,10944.7694090382,0,8,1577,3.8185840707964602,863,40,9,21300,20,0.0681818181818181,452
26738,270,1.03223876131348,6,128813.376749847,0,86,14,3.379665001469292,1643,62,1,950000,7,0.267857142857142,1844
126779,3455,2.80251461204142,98,1290007.45306633,0,86,948,1.6404164833553307,1598,61,6,16100000,14,-0.1,547
7914433,726385,9.21583390749533,2996,478768.512820512,1,85,90,0.45652173913043476,312,100,10,1130000,9,0.58,60
8092958,116394,1.44090702064683,218,1212205.93333333,0,80,610,0.12804878048780488,30,99,5,218000,21,1.0,59
412956,11956,2.97416673931363,326,25106.4390243902,0,87,322,0.2857142857142857,82,60,3,42000,2,0.25,573
115595,2369,2.16877892642415,138,106747.15018315,0,86,3896,1.3875980249782167,1365,45,5,598000,8,0.0,454
265028,10137,3.9226044040629597,259,212723.187458745,1,32,85,5.315789473684211,1515,71,10,1650000,4,0.0,700
5601662,75245,1.38782025763068,2496,309037.972318339,0,86,2065,0.9100314889788574,289,57,5,839000,1,0.224242424242424,617
2864241,186261,6.56596285019312,1804,2417664.79533678,0,86,107,4.002962962962963,386,23,10,1350000,7,0.0,59
5568336,193579,3.6242784199804,8233,2719013.41696113,0,86,464,1.2490542244640606,283,67,10,4460000,11,0.2,2426
28563,2599,10.4435808563526,384,371175.78313253,1,87,16,0.4923728813559322,83,70,1,732000,8,0.0681818181818181,494
556207,23950,4.44277040742025,761,1719543.76857749,0,52,79,0.786873508353222,471,44,11,4620000,10,0.3125,1153
672097,13480,2.06964173326171,430,1087360.72907153,0,86,183,1.0574844791906186,657,57,7,3550000,8,0.0,322
1349466,105269,7.9276543462376905,1712,15513.3321212121,0,87,341,12.132352941176471,2475,46,2,52200,22,0.5,22
460715,6835,1.56213711296571,362,47540.5735294117,0,86,2782,0.17375433473261545,136,46,6,53400,3,0.0,269
96469,13870,14.988234562398201,589,565419.95410628,0,87,6,0.7275922671353251,414,93,1,1730000,6,0.136363636363636,611
80274631,3044831,3.8576346741475502,51871,10519903.2222222,1,86,415,0.09050098760998383,72,42,12,3010000,3,0.0,34
65227,913,1.5177763809465399,77,8270.57558139535,1,32,588,1.1576923076923076,172,100,6,13600,22,0.175,494
1588071,29195,1.92781053240062,1420,1844271.25121555,0,2,386,3.9299363057324843,617,47,12,2430000,7,-0.25,904
7476348,65328,0.907863036873083,2547,3988622.12820512,0,82,345,0.7929460580912863,273,44,2,3420000,7,0.0,2144
31306,2241,7.52251964479652,114,191972.196226415,0,32,5,0.6665468918433345,265,80,1,317000,5,-0.433333333333333,1613
4344262,125632,2.91471831118841,991,502058.639405204,0,87,560,0.388487724365587,269,66,7,1420000,1,0.35,1249
1070689,40319,3.78111664544979,165,40197.4661016949,0,86,517,0.2761618187897024,118,62,8,5340,13,0.0,16
114236,1135,1.0662138030043,83,2152569.92759295,0,86,15,1.7114832535885167,1022,64,1,8430000,4,0.375,1827
177791,6230,3.83540224195825,589,970035.129741483,0,86,8,6.208056567388044,4139,29,1,8180000,7,1.0,1664
71061,3325,5.68947805406622,718,58117.6232558139,1,86,59,0.9233128834355827,215,38,11,101000,10,0.0,198
60166,2757,5.04105308646079,276,687504.909448818,1,86,5,0.887446967806339,508,41,1,1850000,13,0.0,2061
606283,16419,2.76521030607818,346,35948.366837938,0,87,2788,280.6619792582176,228098,76,6,42300000,12,-0.133333333333333,1274
111639,10949,10.6226318759573,910,242244.157270029,0,87,6,1.3518624641833812,337,73,1,249000,16,-0.102777777777777,133
7001261,285151,4.11565859350194,2997,1411793.96341463,3,87,142,0.9845626072041167,82,33,8,255000,18,0.0,59
2413548,69118,2.90012877307598,878,252106.227941176,0,86,2860,0.4427906976744186,272,58,3,1160000,9,0.0,1164
231289,3452,1.5046111142337,28,106543.576744186,0,87,16,2.3738170347003154,215,81,1,100000,7,-0.0777777777777777,1273
71275,6704,10.068046299544001,472,140470.675675675,0,86,6,0.11021276595744682,37,36,1,146000,8,0.0,1127
265024,12450,4.79352813330113,254,101979.407407407,0,45,803,0.17424708051628765,81,47,11,259000,11,0.0,461
3018295,172211,5.74397134806239,1159,427785.227027027,4,87,469,1.1490683229813665,185,72,10,99700,8,0.0,17
5342565,289320,5.44742085496386,1712,2199646.23047057,0,3,322,6.7343493201852676,6439,22,3,21300000,21,1.0,52
1156816,10266,0.9180370949226149,354,167251.259036144,0,87,117,1.3371691599539701,166,71,9,180000,23,0.55,1968
346309,13823,4.16766529313416,610,248561.424012158,0,86,330,1.042081447963801,658,55,2,1500000,14,0.0681818181818181,947
308951,7992,2.62824849247939,128,78596.9651006711,0,87,285,3.8686943620178043,745,53,4,118000,10,0.0,28
1993643,133206,6.69106755823384,190,2583573.2367223,4,87,31,3.4554307116104868,659,72,12,3970000,5,0.1,45
5101674,6266,0.122822430441459,0,3858804.59102902,0,86,1063,2.571982549684925,758,92,2,3460000,15,0.214285714285714,591
130510,7178,5.5283120067427705,37,775011.896633798,1,32,202,5.591254752851711,2941,79,7,8250000,6,-0.1,57
412406,10379,2.60495725086443,364,4790.953125,3,32,617,0.7111111111111111,128,57,5,2930,23,0.0,17
71974,806,1.15319420901992,24,123078.964959864,0,86,1838,54.01839323467231,36501,56,1,4790000,14,0.124999999999999,2929
1558493,4500,0.30439661904159904,244,1345637.79487179,0,86,69,0.3979591836734694,39,68,11,136000,1,-0.133333333333333,1225
12634,279,2.42203577647617,27,87381.2297187117,0,86,320,5.327645051194539,4906,58,3,974000,6,0.0,406
124298,10531,8.569727590146261,121,163229.309686221,0,85,12,2.4609112709832135,733,42,1,128000,10,1.0,48
477534,10002,2.10644687079872,57,43528.6652360515,2,87,166,0.8703308431163287,233,61,8,71900,21,0.0,20
2249488,97956,4.42554038963533,1596,686036.798198198,0,86,344,2.436882546652031,2220,32,2,5630000,6,0.0,55
3215237,139344,4.34058204729542,216,278746.965141612,8,32,192,12.724752475247525,3672,100,7,2000000,20,1.0,42
35885,1132,3.35794900376201,73,59722.5981873111,1,2,295,0.7277010050251256,331,30,3,112000,21,0.118181818181818,926
68761564,1890178,2.75798991424918,6259,7107510.28013029,0,87,345,3.6735042735042738,307,27,2,2660000,4,0.0,28
1116537,27736,2.5756423656358898,1022,1488926.06686626,0,86,103,1.0474910394265233,1002,81,10,7180000,7,0.149999999999999,999
760511,47704,6.338632840287641,502,138732.648351648,7,87,332,0.5632183908045977,91,95,2,17600,19,0.0,23
473933,4384,0.925025267284616,0,2043091.07226354,0,32,1195,1.6981180716679556,941,84,10,5630000,3,0.0,340
1383162,44386,3.3223873993067996,1568,1658047.06848306,0,86,175,2.1817764516869405,1358,45,7,7220000,7,0.0,1241
3347655,154330,4.766440986302349,5234,52227.7191854233,0,32,552,4.596059113300492,933,26,7,71100,0,0.0,42
2640729,7149,0.27072069871615,0,323836.705882352,1,87,36,6.2631578947368425,34,99,12,36000,12,0.195454545454545,5924
58728,2480,4.57873586704808,209,58858.2839116719,0,32,854,2.1491525423728812,634,47,9,445000,3,0.0,1240
6036575,61188,1.09755946045563,5067,9702326.46153846,0,86,204,0.9738406658739597,234,28,6,7500000,9,0.6875,2039
19881,1506,8.79231426990594,242,10153.5103857566,0,86,11,0.6431297709923663,337,35,1,37000,17,-1.0,2581
23684654,1073217,4.56628161002478,8291,5928890.84736842,2,86,297,0.32320777642770354,190,64,3,3500000,14,0.2,59
2481789,0,0.00491580871701824,122,259662.123909249,2,32,178,11.049586776859504,573,89,7,315000,1,0.0,11
3908826,66805,1.75487473732522,1790,528057.811881188,0,18,764,0.5115774240231549,101,89,12,946000,5,-0.0666666666666666,1005
22787,1330,5.94198446482643,24,11648.4011299435,4,87,132,1.0820960698689956,177,98,9,10700,7,0.0,57
55027,1065,2.04263361622476,59,35458.282442748,0,87,1598,1.0390934844192634,262,73,9,85100,18,0.0,418
7785422,140113,1.8870653382693898,6803,2053714.44331641,0,86,3036,3.123049823855058,1773,64,9,12500000,3,0.0,331
1667374,125870,7.57904345395814,501,2666859.89583333,5,32,13,1.1626297577854672,384,70,1,1500000,6,0.0,58
415665,10634,2.72310634765977,685,109583.539583333,0,86,238,4.621733149931224,1440,67,5,517000,6,0.7,2214
31886,3809,12.867716239101801,294,55305.0818505338,0,11,14,0.46866809625923284,281,45,1,100000,9,0.0,1569
494552,7857,1.76098772222132,852,31193.1637239165,0,86,574,3.364969135802469,623,58,6,219000,13,0.0,1804
61252136,1581624,2.58907215905091,4238,17208448.9446564,1,86,779,2.6676363636363636,524,18,12,8260000,5,-0.4,15
29275233,295159,1.03222748047812,7028,4100309.30285714,1,86,2279,0.33942920476586314,175,75,10,829000,22,0.0,142
16285543,710156,4.37788288668053,2806,5135205.5750153,7,5,263,4.221196454948302,1633,90,5,18200000,21,0.0,55
20548,957,4.88125364999026,46,92963.9343065693,0,86,6,0.2903421132303966,137,86,1,183000,9,0.0,1235
22399564,1354501,6.13913288669368,20638,544259.639842726,3,86,678,5.517561983471074,3815,50,3,8100000,13,0.15,58
5858103,242746,4.19762165328946,3155,1047507.17948717,7,87,86,2.0500625782227786,234,87,10,763000,12,-0.699999999999999,13
7497977,358829,4.89650741793419,8310,864948.655546288,0,87,496,1.747449510722465,1199,25,9,1030000,1,0.0,59
4690589,91681,1.9982138703689398,2047,31790.2774725274,1,32,1111,0.7372685185185185,364,104,1,52300,5,0.0,50
3321757,301677,9.095487719300351,453,30941.8619962017,1,32,939,6.732900345037548,4739,49,6,521000,1,0.0,22
7671178,287415,3.79677019618108,3842,343680.282051282,2,86,298,1.2297297297297298,78,47,3,147000,7,0.616666666666666,60
492317,26817,5.7296416739621,1391,913861.614593077,1,86,12,1.8642252117588443,1069,49,1,3500000,2,0.0,2365
3650723,137111,3.82661187934554,2588,912176.724637681,5,43,23,11.780487804878048,69,78,12,374000,5,1.0,18
19163301,113778,0.595633288857697,365,218292.378486055,0,32,206,0.3525988360425446,251,99,6,105000,4,0.0630952380952381,19
38974942,1250454,3.2748220638788803,25906,2781907.24516129,2,82,52,0.29799505630321343,155,88,11,741000,8,0.0,30
831004,5201,0.648733339430375,190,618598.530506721,0,85,73,4.388804841149773,2901,41,11,3580000,10,-0.5,646
5139699,39837,0.7885481231488449,692,45517.4394193048,0,32,689,667.7393282773564,440231,96,3,46600000,3,0.0,19
385326,15514,4.07161727991363,175,95094.4303030303,0,86,295,0.6680161943319839,165,103,3,216000,4,0.25,902
10625281,0,0.00121408553806718,129,1691242.92753623,3,87,47,3.331034482758621,138,49,12,451000,19,0.0,60
1417050,32518,2.5030168307399103,2951,4792311.74158485,0,87,366,10.82059620596206,2852,24,1,8900000,0,0.0,2060
1206979,77927,6.53507641806526,950,182718.220338983,0,87,674,0.6100443131462334,59,33,3,214000,22,0.75,296
1160858,76359,7.43493174875824,9950,611182.09009009,0,86,413,0.21801346801346802,111,39,12,806000,12,0.0,1351
3310336,135687,4.13483706789884,1190,476037.746666666,1,86,1376,0.14805414551607446,75,60,4,878000,6,0.0,943
3003422,8525,0.289636288207251,174,3756280.70495767,0,86,600,17.44258453297623,7443,52,5,81100000,6,0.3,952
229001,15880,7.116126130453571,416,30490.6984732824,0,27,249,0.4541852402179297,262,82,5,297000,3,0.0555555555555555,672
38251,336,1.00389532299809,48,9817.19112988384,0,86,23,1.023941921532283,947,67,12,70200,6,0.2,872
407349,6571,2.19320533498302,2363,163002.186706619,0,87,5,133.89433097123802,91775,97,1,7650000,11,0.0,564
